"","resultpositive","ct_result","gendermale","age","drive_thru_ind_factor1","std_ct_result","std_age","log_ct_result","log_age","ct_result_sq","age_sq","resultpositiveXct_result","resultpositiveXgendermale","resultpositiveXage","resultpositiveXdrive_thru_ind_factor1","resultpositiveXstd_ct_result","resultpositiveXstd_age","ct_resultXgendermale","ct_resultXage","ct_resultXdrive_thru_ind_factor1","ct_resultXstd_ct_result","ct_resultXstd_age","gendermaleXage","gendermaleXdrive_thru_ind_factor1","gendermaleXstd_ct_result","gendermaleXstd_age","ageXdrive_thru_ind_factor1","ageXstd_ct_result","ageXstd_age","drive_thru_ind_factor1Xstd_ct_result","drive_thru_ind_factor1Xstd_age","std_ct_resultXstd_age","clinic_name"
"age_sq.37",0,0,-0.389814169570267,422.903286875726,0.744947735191638,0,25.6721390522464,0,0,0,6637.75442833914,0,0,0,0,0,0,-17.541637630662,19030.6479094077,33.5226480836237,0,1155.24625735109,198.744370499419,-1.56840882694541,-0.0866979114277586,12.4003130947778,21.876887340302,94.057206151534,38.8193171828178,0.165682568273886,0.686621230601873,5.70969711071921,"inpatient ward m"
"resultpositiveXct_result.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward m"
"resultpositiveXgendermale.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward m"
"resultpositiveXage.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward m"
"resultpositiveXdrive_thru_ind_factor1.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward m"
"resultpositiveXstd_ct_result.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward m"
"resultpositiveXstd_age.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward m"
"ct_resultXgendermale.37",0,0,11.4982578397213,4.77177700348432,0.470383275261324,0,0.28966841015771,0,0,0,-17.541637630662,0,0,0,0,0,0,517.421602787456,214.729965156794,21.1672473867596,0,13.0350784570969,54.616724738676,1.04529616724739,2.55730811648187,-6.58458938089434,-2.71777003484321,1.06128286833998,-5.17338615141044,0.104617150219713,-0.569983824754473,0.0644246621280036,"inpatient ward m"
"ct_resultXage.37",0,0,4.77177700348432,1310.47108013937,6.9616724738676,0,79.5515117459273,0,0,0,19030.6479094077,0,0,0,0,0,0,214.729965156794,58971.1986062718,313.275261324042,0,3579.81802856673,647.172648083624,-1.21254355400697,1.06128286833998,35.1777723816431,95.4355400696864,291.459660791223,26.9225444309222,1.54833382325175,-0.200674895464212,17.6929174403689,"inpatient ward m"
"ct_resultXdrive_thru_ind_factor1.37",0,0,0.470383275261324,6.9616724738676,3.05749128919861,0,0.422604953264041,0,0,0,33.5226480836237,0,0,0,0,0,0,21.1672473867596,313.275261324042,137.587108013937,0,19.0172228968818,0.587979094076655,2.0383275261324,0.104617150219713,-0.36930992615124,20.383275261324,1.54833382325175,-3.95906699483796,0.680011476428133,-1.39516208330481,0.0939908542765617,"inpatient ward m"
"ct_resultXstd_ct_result.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward m"
"ct_resultXstd_age.37",0,0,0.28966841015771,79.5515117459273,0.422604953264041,0,4.82913596261076,0,0,0,1155.24625735109,0,0,0,0,0,0,13.0350784570969,3579.81802856673,19.0172228968818,0,217.311118317484,39.2863019229633,-0.0736068687366798,0.0644246621280036,2.13544962206736,5.79336820315419,17.6929174403689,1.63432001055603,0.0939908542765616,-0.0121818722637788,1.07403997761441,"inpatient ward m"
"gendermaleXage.37",0,0,1.2137049941928,14.3816144018583,0.0130662020905923,0,0.873028931621407,0,0,0,198.744370499419,0,0,0,0,0,0,54.616724738676,647.172648083624,0.587979094076655,0,39.2863019229633,19.6430255516841,0.0737514518002323,0.269938078961975,0.147412831454802,-0.384436701509872,3.19859058221262,-0.317978352811206,0.00290603195054758,-0.0345871245228319,0.194168890964185,"inpatient ward m"
"gendermaleXdrive_thru_ind_factor1.37",0,0,0.0232288037166086,-0.026945412311266,0.0452961672473868,0,-0.00163570819414844,0,0,0,-1.56840882694541,0,0,0,0,0,0,1.04529616724739,-1.21254355400697,2.0383275261324,0,-0.0736068687366798,0.0737514518002323,0.0464576074332172,0.0051662790231957,-0.0155230976710213,0.171893147502904,-0.00599288366690701,-0.0720093308307998,0.0100742440952316,-0.0285655902173907,-0.000363795098301006,"inpatient ward m"
"gendermaleXstd_ct_result.37",0,0,0.0568290692551527,0.0235840637408883,0.00232482556043806,0,0.00143165915840008,0,0,0,-0.0866979114277586,0,0,0,0,0,0,2.55730811648187,1.06128286833998,0.104617150219713,0,0.0644246621280036,0.269938078961975,0.0051662790231957,0.0126392573626471,-0.0325437202017605,-0.0134323254603088,0.00524529180549857,-0.0255689795776295,0.000517060528471929,-0.00281709200670299,0.000318412896705479,"inpatient ward m"
"gendermaleXstd_age.37",0,0,-0.146324208464319,0.781728275147623,-0.00820688724780534,0,0.0474544360459414,0,0,0,12.4003130947778,0,0,0,0,0,0,-6.58458938089434,35.1777723816431,-0.36930992615124,0,2.13544962206736,0.147412831454802,-0.0155230976710213,-0.0325437202017605,0.134934673841666,0.0286633302632232,0.173862866078054,0.0796821116357969,-0.00182527993913667,0.00880617429866956,0.0105542610154494,"inpatient ward m"
"ageXdrive_thru_ind_factor1.37",0,0,-0.0603948896631823,2.12078977932636,0.452961672473868,0,0.128741515625649,0,0,0,21.876887340302,0,0,0,0,0,0,-2.71777003484321,95.4355400696864,20.383275261324,0,5.79336820315419,-0.384436701509872,0.171893147502904,-0.0134323254603088,0.0286633302632232,4.10917537746806,0.471681274817767,-0.497987287019642,0.100742440952316,-0.140557304606774,0.0286331831680016,"inpatient ward m"
"ageXstd_ct_result.37",0,0,0.0235840637408883,6.47688135091607,0.0344074182944833,0,0.393175943119309,0,0,0,94.057206151534,0,0,0,0,0,0,1.06128286833998,291.459660791223,1.54833382325175,0,17.6929174403689,3.19859058221262,-0.00599288366690701,0.00524529180549857,0.173862866078054,0.471681274817767,1.44051224794845,0.133062170227598,0.00765249582138454,-0.000991816994458933,0.0874455978079543,"inpatient ward m"
"ageXstd_age.37",0,0,-0.11496413669801,0.598278765131604,-0.0879792665519546,0,0.0363182224568008,0,0,0,38.8193171828178,0,0,0,0,0,0,-5.17338615141044,26.9225444309222,-3.95906699483796,0,1.63432001055603,-0.317978352811206,-0.0720093308307998,-0.0255689795776295,0.0796821116357969,-0.497987287019642,0.133062170227598,1.84138611356962,-0.0195673201602939,0.0455206162786016,0.00807747454958987,"inpatient ward m"
"drive_thru_ind_factor1Xstd_ct_result.37",0,0,0.00232482556043806,0.0344074182944833,0.0151113661428474,0,0.00208868565059026,0,0,0,0.165682568273886,0,0,0,0,0,0,0.104617150219713,1.54833382325175,0.680011476428133,0,0.0939908542765616,0.00290603195054758,0.0100742440952316,0.000517060528471929,-0.00182527993913667,0.100742440952316,0.00765249582138454,-0.0195673201602939,0.00336089343506754,-0.0068954587520551,0.00046454104973899,"inpatient ward m"
"drive_thru_ind_factor1Xstd_age.37",0,0,-0.0126663072167661,-0.00445944212142693,-0.031003601851218,0,-0.000270708272528417,0,0,0,0.686621230601873,0,0,0,0,0,0,-0.569983824754473,-0.200674895464212,-1.39516208330481,0,-0.0121818722637788,-0.0345871245228319,-0.0285655902173907,-0.00281709200670299,0.00880617429866956,-0.140557304606774,-0.000991816994458933,0.0455206162786016,-0.0068954587520551,0.018161830083066,-6.020776992356e-05,"inpatient ward m"
"std_ct_resultXstd_age.37",0,0,0.00143165915840008,0.393175943119309,0.00208868565059026,0,0.0238675550580981,0,0,0,5.70969711071921,0,0,0,0,0,0,0.0644246621280036,17.6929174403689,0.0939908542765617,0,1.07403997761441,0.194168890964185,-0.000363795098301006,0.000318412896705479,0.0105542610154494,0.0286331831680016,0.0874455978079543,0.00807747454958987,0.00046454104973899,-6.020776992356e-05,0.00530834263081126,"inpatient ward m"
"resultpositive.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"ct_result.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"gendermale.38",0,0,0.256410256410256,-0.414529914529915,0,0,-0.0251638375424947,0,-0.0712722812689437,0,-8.3034188034188,0,0,0,0,0,0,11.5384615384615,-18.6538461538462,0,0,-1.13237268941226,0.974358974358974,0,0.0570277722945063,-0.161622828889623,0,-0.0921948985427852,-0.147142191166969,0,0,-0.00559664662997442,"inpatient ward n"
"age.38",0,0,-0.414529914529915,22.3361823361823,0,0,1.35590712256466,0,4.32441126906099,0,345.424501424501,0,0,0,0,0,0,-18.6538461538462,1005.12820512821,0,0,61.0158205154098,5.97863247863248,0,-0.0921948985427852,0.719842809523931,0,4.96775260876588,1.73723566348146,0,0,0.301565014288656,"inpatient ward n"
"drive_thru_ind_factor1.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"std_ct_result.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"std_age.38",0,0,-0.0251638375424947,1.35590712256466,0,0,0.0823096846789,0,0.262511290083822,0,20.9688269347232,0,0,0,0,0,0,-1.13237268941226,61.0158205154098,0,0,3.7039358105505,0.362929986824228,0,-0.00559664662997442,0.0436977088506021,0,0.301565014288656,0.105458048928627,0,0,0.0183063580264536,"inpatient ward n"
"log_ct_result.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"log_age.38",0,0,-0.0712722812689437,4.32441126906099,0,0,0.262511290083822,0,0.956570189842061,0,60.651059014682,0,0,0,0,0,0,-3.20725265710247,194.598507107745,0,0,11.813008053772,1.52608807634486,0,-0.0158515477657498,0.154006312400933,0,0.961785010523249,-0.0415517339654041,0,0,0.0583846928949854,"inpatient ward n"
"ct_result_sq.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"age_sq.38",0,0,-8.3034188034188,345.424501424501,0,0,20.9688269347232,0,60.651059014682,0,5781.37891737892,0,0,0,0,0,0,-373.653846153846,15544.1025641026,0,0,943.597212062545,62.5854700854701,0,-1.84674935947043,10.9485156218078,0,76.8252802675014,53.543170800207,0,0,4.6636414020936,"inpatient ward n"
"resultpositiveXct_result.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"resultpositiveXgendermale.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"resultpositiveXage.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"resultpositiveXdrive_thru_ind_factor1.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"resultpositiveXstd_ct_result.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"resultpositiveXstd_age.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"ct_resultXgendermale.38",0,0,11.5384615384615,-18.6538461538462,0,0,-1.13237268941226,0,-3.20725265710247,0,-373.653846153846,0,0,0,0,0,0,519.230769230769,-839.423076923077,0,0,-50.9567710235518,43.8461538461538,0,2.56624975325279,-7.27302730003303,0,-4.14877043442534,-6.62139860251359,0,0,-0.251849098348849,"inpatient ward n"
"ct_resultXage.38",0,0,-18.6538461538462,1005.12820512821,0,0,61.0158205154098,0,194.598507107745,0,15544.1025641026,0,0,0,0,0,0,-839.423076923077,45230.7692307692,0,0,2745.71192319344,269.038461538462,0,-4.14877043442534,32.3929264285769,0,223.548867394465,78.1756048566656,0,0,13.5704256429895,"inpatient ward n"
"ct_resultXdrive_thru_ind_factor1.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"ct_resultXstd_ct_result.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"ct_resultXstd_age.38",0,0,-1.13237268941226,61.0158205154098,0,0,3.7039358105505,0,11.813008053772,0,943.597212062545,0,0,0,0,0,0,-50.9567710235518,2745.71192319344,0,0,166.677111474773,16.3318494070902,0,-0.251849098348849,1.96639689827709,0,13.5704256429895,4.74561220178823,0,0,0.823786111190413,"inpatient ward n"
"gendermaleXage.38",0,0,0.974358974358974,5.97863247863248,0,0,0.362929986824228,0,1.52608807634486,0,62.5854700854701,0,0,0,0,0,0,43.8461538461538,269.038461538462,0,0,16.3318494070902,11.2564102564103,0,0.216705534719124,-0.155614180294859,0,1.32969755733357,-1.34841894996959,0,0,0.080718645725095,"inpatient ward n"
"gendermaleXdrive_thru_ind_factor1.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"gendermaleXstd_ct_result.38",0,0,0.0570277722945063,-0.0921948985427852,0,0,-0.00559664662997442,0,-0.0158515477657498,0,-1.84674935947043,0,0,0,0,0,0,2.56624975325279,-4.14877043442534,0,0,-0.251849098348849,0.216705534719124,0,0.0126834505702088,-0.0359462605456944,0,-0.020504911755171,-0.03272564635386,0,0,-0.00124474072954529,"inpatient ward n"
"gendermaleXstd_age.38",0,0,-0.161622828889623,0.719842809523931,0,0,0.0436977088506021,0,0.154006312400933,0,10.9485156218078,0,0,0,0,0,0,-7.27302730003303,32.3929264285769,0,0,1.96639689827709,-0.155614180294859,0,-0.0359462605456944,0.129711772865497,0,0.160099024134537,0.0448352187379348,0,0,0.0097187336614827,"inpatient ward n"
"ageXdrive_thru_ind_factor1.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"ageXstd_ct_result.38",0,0,-0.0921948985427852,4.96775260876588,0,0,0.301565014288656,0,0.961785010523249,0,76.8252802675014,0,0,0,0,0,0,-4.14877043442534,223.548867394465,0,0,13.5704256429895,1.32969755733357,0,-0.020504911755171,0.160099024134537,0,1.10486947189375,0.386375651371773,0,0,0.0670705657706878,"inpatient ward n"
"ageXstd_age.38",0,0,-0.147142191166969,1.73723566348146,0,0,0.105458048928627,0,-0.0415517339654041,0,53.543170800207,0,0,0,0,0,0,-6.62139860251359,78.1756048566656,0,0,4.74561220178823,-1.34841894996959,0,-0.03272564635386,0.0448352187379348,0,0.386375651371773,1.75454157030737,0,0,0.0234547466436062,"inpatient ward n"
"drive_thru_ind_factor1Xstd_ct_result.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"drive_thru_ind_factor1Xstd_age.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"std_ct_resultXstd_age.38",0,0,-0.00559664662997442,0.301565014288656,0,0,0.0183063580264536,0,0.0583846928949854,0,4.6636414020936,0,0,0,0,0,0,-0.251849098348849,13.5704256429895,0,0,0.823786111190413,0.080718645725095,0,-0.00124474072954529,0.0097187336614827,0,0.0670705657706878,0.0234547466436062,0,0,0.00407148618658979,"inpatient ward n"
"resultpositive.39",0.0246835443037975,-0.161553797468354,0.0113924050632911,-0.13996835443038,-0.00158227848101266,-0.04029081354799,-0.00849671111425234,-0.00389093798072807,-0.032835347198098,-13.4489710443038,-2.12892088607595,0.949205696202532,0.0246835443037975,0.0246835443037975,0,-0.0348009881264745,-0.019754281864444,0.351104430379747,-6.46012974683544,-0.0712025316455696,-1.57695910808336,-0.253060225338569,-0.0519936708860759,-0.000949367088607595,-0.037757047968829,-0.0129651818783393,-0.00474683544303797,-0.0714209389830705,-0.00872149083319963,-0.00035191188599458,0.00107419722296913,0.0303550664150442,"inpatient ward o"
"ct_result.39",-0.161553797468354,1.09172973101266,-0.0745632911392405,0.916092879746836,0.0103560126582279,0.272272640608429,0.0556109742427815,0.0263599777781415,0.214907347411552,90.6661528204114,13.9337871993671,-6.17819115506329,-0.161553797468354,-0.161553797468354,0,0.236341733224611,0.129291774802786,-2.26361837025317,42.3159093196203,0.466020569620253,10.6022846162015,1.62878070796558,0.340298575949367,0.00621360759493671,0.255689144892821,0.0848571153937308,0.0310680379746836,0.476019311581032,0.0570821575032916,0.00230326329383453,-0.00703062082433294,-0.205531907573809,"inpatient ward o"
"gendermale.39",0.0113924050632911,-0.0745632911392405,0.250632911392405,-0.543860759493671,0.00316455696202532,-0.0185957600990723,-0.033014803800484,-0.0017958175295668,-0.147476892228456,-6.20721740506329,-6.99587974683544,0.438094936708861,0.0113924050632911,0.0113924050632911,0,-0.0160619945199113,-0.00911736086051262,11.203917721519,-24.5482974683544,0.142405063291139,-0.727827280653858,-1.42599304418972,1.39158227848101,0.0170886075949367,0.0371470826424692,-0.131321160610397,-0.0158227848101266,-0.139554913553129,0.0435859916908138,0.00070382377198916,-0.00368521761831037,0.0075394511825347,"inpatient ward o"
"age.39",-0.13996835443038,0.916092879746836,-0.543860759493671,43.0053655063291,-0.223338607594937,0.228469574772769,2.61061986873513,0.0220636137035388,6.89280536288831,76.2625627294304,832.974475158228,-5.38248306962025,-0.13996835443038,-0.13996835443038,0,0.197339449337688,0.112016908572354,-23.5576412974684,1936.15754066456,-10.0502373417722,8.94216683981115,116.744743426475,20.2078022151899,-0.159319620253165,0.107510421318712,1.69497231980755,-0.56875,9.79322032176689,13.5374258386003,-0.049672362708135,0.157770230711581,0.397778974645629,"inpatient ward o"
"drive_thru_ind_factor1.39",-0.00158227848101266,0.0103560126582279,0.00316455696202532,-0.223338607594937,0.0593354430379747,0.00258274445820449,-0.0135576619237703,0.000249419101328723,-0.0206702633886677,0.862113528481013,-4.71470727848101,-0.0608465189873418,-0.00158227848101266,-0.00158227848101266,0,0.00223083257220991,0.00126630011951564,0.152761075949367,-10.0398813291139,2.67009493670886,0.101087122313036,-0.618382720851891,-0.104667721518987,0.0356012658227848,0.00328656823019365,-0.00907850643885376,0.178006329113924,-0.0470896182499305,-0.0939080963691802,0.0131966957247968,-0.0402823958613423,-0.00508231141981212,"inpatient ward o"
"std_ct_result.39",-0.04029081354799,0.272272640608429,-0.0185957600990723,0.228469574772769,0.00258274445820449,0.0679036108644983,0.0138691347993654,0.00657406366443535,0.0535969565577562,22.6117436770022,3.47502584813605,-1.54081396905112,-0.04029081354799,-0.04029081354799,0,0.0589425990362551,0.0322448055910797,-0.564536563849824,10.553403505383,0.116223500619202,2.64416361204863,0.406210815490481,0.0848689828965994,0.00154964667492269,0.063767759251463,0.021162995040205,0.00774823337461346,0.118717143321318,0.0142360414977718,0.000574423835143796,-0.00175340621637385,-0.0512587626907448,"inpatient ward o"
"std_age.39",-0.00849671111425234,0.0556109742427815,-0.033014803800484,2.61061986873513,-0.0135576619237703,0.0138691347993654,0.158476413786825,0.00133936097583168,0.418424408671333,4.62948190668929,50.5653117789978,-0.326741025898574,-0.00849671111425234,-0.00849671111425234,0,0.0119793956233298,0.00679993214126353,-1.430055196779,117.533505067324,-0.610094786569662,0.542829903820253,7.08693306454253,1.22670483892715,-0.00967142032663427,0.00652636801678637,0.102892473135578,-0.0345256930818223,0.594492692944156,0.821782874059685,-0.00301533670243521,0.00957736538548806,0.024146979855854,"inpatient ward o"
"log_ct_result.39",-0.00389093798072807,0.0263599777781415,-0.0017958175295668,0.0220636137035388,0.000249419101328723,0.00657406366443535,0.00133936097583168,0.000636589300630263,0.00517593008325864,2.18874122016986,0.335587913617567,-0.148732231354622,-0.00389093798072807,-0.00389093798072807,0,0.00570868671624502,0.00311392418537511,-0.0544518110523646,1.01922259443739,0.0112238595597925,0.255892341957955,0.0391753095295431,0.00819591166966182,0.000149651460797234,0.00617465891911674,0.00204373885600038,0.000748257303986168,0.0114811947437249,0.00137479364850563,5.54728812942517e-05,-0.00016932879339375,-0.00496334915198952,"inpatient ward o"
